"","query_id","subject_id","subject_id.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best","pident.Brapa3.0_pep_vs_brapa_fpsccyc_fasta_best","length.Brapa3.0_pep_vs_brapa_fpsccyc_fasta_best","evalue.Brapa3.0_pep_vs_brapa_fpsccyc_fasta_best","nextevalue.Brapa3.0_pep_vs_brapa_fpsccyc_fasta_best","E_diff.Brapa3.0_pep_vs_brapa_fpsccyc_fasta_best","bitscore.Brapa3.0_pep_vs_brapa_fpsccyc_fasta_best","pident.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best","length.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best","evalue.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best","nextevalue.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best","E_diff.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best","bitscore.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best"
"5994","BRARA.I03185-MONOMER","BraA09g039190.3C","BRARA.I03185-MONOMER",98.964,386,0,0,NA,783,98.964,386,0,0,NA,783
"5995","BRARA.I03192-MONOMER","BraA09g039260.3C","BRARA.I03192-MONOMER",99.085,437,0,2.67e-128,-Inf,885,99.085,437,0,6.09e-119,-Inf,885
"5996","BRARA.I03196-MONOMER","BraA09g039290.3C","BRARA.I03196-MONOMER",99.392,329,0,0.000239,-Inf,667,99.392,329,0,0.000115,-Inf,667
"5997","BRARA.I03202-MONOMER","BraA09g039330.3C","BRARA.I03202-MONOMER",98.638,367,0,0,NA,741,98.638,367,0,3.43e-177,-Inf,741
"5998","BRARA.I03211-MONOMER","BraA09g039460.3C","BRARA.I03211-MONOMER",96.243,346,0,0,NA,671,96.243,346,0,0,NA,671
"5999","BRARA.I03212-MONOMER","BraA09g039480.3C","BRARA.I03212-MONOMER",100,537,0,0,NA,1110,100,537,0,0,NA,1110
"6000","BRARA.I03215-MONOMER","BraA09g039510.3C","BRARA.I03215-MONOMER",100,386,0,2.39e-37,-Inf,770,100,386,0,5.89e-38,-Inf,770
"6001","BRARA.I03216-MONOMER","BraA09g039520.3C","BRARA.I03216-MONOMER",100,260,0,3.84e-154,-Inf,534,100,260,0,3.18e-158,-Inf,534
"6002","BRARA.I03224-MONOMER","BraA09g039630.3C","BRARA.I03224-MONOMER",99.408,338,0,0,NA,688,99.408,338,0,0,NA,688
"6003","BRARA.I03226-MONOMER","BraA09g039650.3C","BRARA.I03226-MONOMER",99.64,556,0,0,NA,1152,99.64,556,0,0,NA,1152
"6004","BRARA.I03227-MONOMER","BraA09g039670.3C","BRARA.I03227-MONOMER",97.293,591,0,1.9e-175,-Inf,1176,97.293,591,0,3.17e-99,-Inf,1176
"6005","BRARA.I03236-MONOMER","BraA09g043130.3C","BRARA.I03236-MONOMER",41.606,137,1.37e-31,1.03e-30,-0.876116657548767,116,41.606,137,5.63e-32,2.24e-06,-25.5997396234828,116
"6006","BRARA.I03242-MONOMER","BraA09g039790.3C","BRARA.I03242-MONOMER",99.468,376,0,0,NA,781,99.468,376,0,0,NA,781
"6007","BRARA.I03244-MONOMER","BraA09g039820.3C","BRARA.I03244-MONOMER",98.118,372,0,0,NA,764,98.118,372,0,0,NA,764
"6008","BRARA.I03246-MONOMER","BraA09g039860.3C","BRARA.I03246-MONOMER",100,479,0,0,NA,987,100,479,0,0,NA,987
"6009","BRARA.I03253-MONOMER","BraA09g039930.3C","BRARA.I03253-MONOMER",100,131,4.46e-96,1.86e-80,-15.6201780855058,272,100,131,1.1e-96,5.23e-81,-15.677109003709,272
"6010","BRARA.I03254-MONOMER","BraA09g039940.3C","BRARA.I03254-MONOMER",99.798,495,0,0,NA,1023,99.798,495,0,0,NA,1023
"6011","BRARA.I03256-MONOMER","BraA09g039960.3C","BRARA.I03256-MONOMER",98.909,550,0,1.65e-149,-Inf,1139,98.909,550,0,1.42e-144,-Inf,1139
"6012","BRARA.I03257-MONOMER","BraA09g039970.3C","BRARA.I03257-MONOMER",99.658,584,0,0,NA,1195,99.658,584,0,0,NA,1195
"6013","BRARA.I03267-MONOMER","BraA09g040060.3C","BRARA.I03267-MONOMER",99.18,610,0,0,NA,1227,99.18,610,0,0,NA,1227
"6014","BRARA.I03268-MONOMER","BraA09g040080.3C","BRARA.I03268-MONOMER",98.282,582,0,0,NA,1194,98.282,582,0,0,NA,1194
"6015","BRARA.I03274-MONOMER","BraA09g040150.3C","BRARA.I03274-MONOMER",93.22,413,0,0,NA,786,93.22,413,0,0,NA,786
"6016","BRARA.I03275-MONOMER","BraA09g040160.3C","BRARA.I03275-MONOMER",98.855,524,0,7.59e-07,-Inf,1063,98.855,524,0,2.55e-07,-Inf,1063
"6017","BRARA.I03289-MONOMER","BraA09g040270.3C","BRARA.I03289-MONOMER",91.785,353,0,8.95e-77,-Inf,647,91.785,353,0,0.000342,-Inf,647
"6018","BRARA.I03295-MONOMER","BraA09g040330.3C","BRARA.I03295-MONOMER",100,509,0,0,NA,1028,100,509,0,0,NA,1028
"6019","BRARA.I03298-MONOMER","BraA09g040360.3C","BRARA.I03298-MONOMER",99.765,426,0,2.31e-127,-Inf,876,99.765,426,0,3.83e-131,-Inf,876
"6020","BRARA.I03300-MONOMER","BraA09g040380.3C","BRARA.I03300-MONOMER",99.624,532,0,0,NA,1098,99.624,532,0,0,NA,1098
"6021","BRARA.I03307-MONOMER","BraA09g040520.3C","BRARA.I03307-MONOMER",99.204,377,0,0,NA,767,99.204,377,0,0,NA,767
"6022","BRARA.I03313-MONOMER","BraA09g040580.3C","BRARA.I03313-MONOMER",99.744,390,0,0,NA,794,99.744,390,0,0,NA,794
"6023","BRARA.I03314-MONOMER","BraA09g040590.3C","BRARA.I03314-MONOMER",100,519,0,0,NA,1082,100,519,0,0,NA,1082
"6024","BRARA.I03315-MONOMER","BraA09g040600.3C","BRARA.I03315-MONOMER",99.39,492,0,0,NA,1015,99.39,492,0,0,NA,1015
"6025","BRARA.I03317-MONOMER","BraA09g040610.3C","BRARA.I03317-MONOMER",99.793,484,0,0,NA,1003,99.793,484,0,0,NA,1003
"6026","BRARA.I03335-MONOMER","BraA09g041180.3C","BRARA.I03335-MONOMER",100,464,0,0,NA,966,100,464,0,0,NA,966
"6027","BRARA.I03347-MONOMER","BraA09g041010.3C","BRARA.I03347-MONOMER",100,428,0,0,NA,884,100,428,0,0,NA,884
"6028","BRARA.I03352-MONOMER","BraA09g040940.3C","BRARA.I03352-MONOMER",99.701,334,0,0,NA,698,99.701,334,0,0,NA,698
"6029","BRARA.I03353-MONOMER","BraA09g040930.3C","BRARA.I03353-MONOMER",98.805,586,0,0,NA,1204,98.805,586,0,0,NA,1204
"6030","BRARA.I03380-MONOMER","BraA09g041460.3C","BRARA.I03380-MONOMER",97.898,333,0,0,NA,669,97.898,333,0,0,NA,669
"6031","BRARA.I03395-MONOMER","BraA09g041630.3C","BRARA.I03395-MONOMER",98.148,108,2.27e-76,1.4e-31,-44.7901021784851,228,98.148,108,1.56e-76,5.16e-26,-50.5195251032728,228
"6032","BRARA.I03400-MONOMER","BraA09g041700.3C","BRARA.I03400-MONOMER",100,275,0,6.24e-180,-Inf,563,100,275,0,7.91e-169,-Inf,563
"6033","BRARA.I03407-MONOMER","BraA09g041760.3C","BRARA.I03407-MONOMER",92.323,508,0,0,NA,904,91.929,508,0,0,NA,904
"6034","BRARA.I03409-MONOMER","BraA09g041840.3C","BRARA.I03409-MONOMER",98.966,387,0,0,NA,786,98.966,387,0,0,NA,786
"6035","BRARA.I03415-MONOMER","BraA09g042000.3C","BRARA.I03415-MONOMER",97.794,408,0,2.43e-57,-Inf,822,97.794,408,0,5.29e-57,-Inf,822
"6036","BRARA.I03432-MONOMER","BraA09g042190.3C","BRARA.I03432-MONOMER",100,243,0,2.12e-111,-Inf,503,100,243,0,9.32e-107,-Inf,503
"6037","BRARA.I03433-MONOMER","BraA09g042200.3C","BRARA.I03433-MONOMER",99.814,539,0,0,NA,1107,99.814,539,0,0,NA,1107
"6038","BRARA.I03434-MONOMER","BraA09g042210.3C","BRARA.I03434-MONOMER",99.105,447,0,0,NA,917,99.105,447,0,0,NA,917
"6039","BRARA.I03438-MONOMER","BraA09g042240.3C","BRARA.I03438-MONOMER",99.7,333,0,3.02e-172,-Inf,689,99.7,333,0,9.43e-173,-Inf,689
"6040","BRARA.I03439-MONOMER","BraA09g042250.3C","BRARA.I03439-MONOMER",96.615,325,0,0,NA,649,96.615,325,0,0,NA,649
"6041","BRARA.I03465-MONOMER","BraA09g042540.3C","BRARA.I03465-MONOMER",96.381,525,0,4.25e-90,-Inf,1047,96.381,525,0,9.09e-96,-Inf,1047
"6042","BRARA.I03466-MONOMER","BraA09g042550.3C","BRARA.I03466-MONOMER",100,89,1.41e-61,5.33e-12,-49.5775080963712,181,100,89,3.47e-62,1.81e-11,-50.7173491000783,181
"6043","BRARA.I03479-MONOMER","BraA09g042710.3C","BRARA.I03479-MONOMER",95.387,542,0,0,NA,1048,95.387,542,0,0,NA,1048
"6044","BRARA.I03481-MONOMER","BraA09g042740.3C","BRARA.I03481-MONOMER",100,373,0,0,NA,765,100,373,0,0,NA,765
"6045","BRARA.I03498-MONOMER","BraA09g042930.3C","BRARA.I03498-MONOMER",99.115,113,7.9e-79,2.97e-71,-7.57512935802677,227,99.115,113,1.95e-79,1.51e-70,-8.88894233593065,227
"6046","BRARA.I03500-MONOMER","BraA09g042960.3C","BRARA.I03500-MONOMER",98.653,297,0,0,NA,598,98.653,297,0,0,NA,598
"6047","BRARA.I03512-MONOMER","BraA09g043060.3C","BRARA.I03512-MONOMER",96.486,370,0,0,NA,725,96.486,370,0,0,NA,725
"6048","BRARA.I03513-MONOMER","BraA09g043070.3C","BRARA.I03513-MONOMER",99.545,440,0,0,NA,908,99.545,440,0,0,NA,908
"6049","BRARA.I03520-MONOMER","BraA09g043180.3C","BRARA.I03520-MONOMER",98.847,347,0,0,NA,684,98.847,347,0,0,NA,684
"6050","BRARA.I03521-MONOMER","BraA09g043190.3C","BRARA.I03521-MONOMER",99.417,343,0,0,NA,683,99.417,343,0,0,NA,683
"6051","BRARA.I03545-MONOMER","BraA09g043470.3C","BRARA.I03545-MONOMER",100,156,7.96e-114,9.5e-13,-101.076810537551,319,100,156,1.96e-114,1.86e-52,-61.9772568728614,319
"6052","BRARA.I03556-MONOMER","BraA09g043610.3C","BRARA.I03556-MONOMER",99.771,436,0,0,NA,893,99.771,436,0,0,NA,893
"6053","BRARA.I03562-MONOMER","BraA09g043710.3C","BRARA.I03562-MONOMER",100,147,8.67e-110,2.11e-105,-4.38626335782148,308,100,147,2.14e-110,1.23e-108,-1.7594913380902,308
"6054","BRARA.I03564-MONOMER","BraA09g043720.3C","BRARA.I03564-MONOMER",91.9,321,0,1.39e-59,-Inf,598,91.9,321,0,2.54e-47,-Inf,598
"6055","BRARA.I03575-MONOMER","BraA09g043790.3C","BRARA.I03575-MONOMER",100,285,0,6.51e-67,-Inf,600,100,285,0,8.75e-68,-Inf,600
"6056","BRARA.I03581-MONOMER","BraA09g043870.3C","BRARA.I03581-MONOMER",94.848,427,0,7.55e-175,-Inf,833,94.848,427,0,3.24e-167,-Inf,833
"6057","BRARA.I03584-MONOMER","BraA09g043900.3C","BRARA.I03584-MONOMER",99.33,448,0,0,NA,929,99.33,448,0,0,NA,929
"6058","BRARA.I03587-MONOMER","BraA09g043930.3C","BRARA.I03587-MONOMER",99.31,435,0,0,NA,869,99.31,435,0,0,NA,869
"6059","BRARA.I03592-MONOMER","BraA09g043990.3C","BRARA.I03592-MONOMER",100,359,0,0,NA,733,100,359,0,0,NA,733
"6060","BRARA.I03593-MONOMER","BraA09g044000.3C","BRARA.I03593-MONOMER",100,192,1.26e-142,1.4e-122,-20.0457574905607,395,100,192,3.1e-143,3.88e-123,-20.0974700317599,395
"6061","BRARA.I03595-MONOMER","BraA09g044020.3C","BRARA.I03595-MONOMER",100,231,3.05e-165,1.1e-133,-31.5570928458114,455,100,231,7.51e-166,2.3e-135,-30.4860878990134,455
"6062","BRARA.I03596-MONOMER","BraA09g044030.3C","BRARA.I03596-MONOMER",99.069,537,0,0,NA,1097,99.069,537,0,0,NA,1097
"6063","BRARA.I03597-MONOMER","BraA09g044040.3C","BRARA.I03597-MONOMER",99.811,528,0,0,NA,1082,99.811,528,0,0,NA,1082
"6064","BRARA.I03603-MONOMER","BraA09g044100.3C","BRARA.I03603-MONOMER",99.006,503,0,0,NA,1022,99.006,503,0,0,NA,1022
"6065","BRARA.I03604-MONOMER","BraA09g044110.3C","BRARA.I03604-MONOMER",98.406,502,0,0,NA,1015,98.406,502,0,0,NA,1015
"6066","BRARA.I03606-MONOMER","BraA09g044120.3C","BRARA.I03606-MONOMER",95.732,492,0,0,NA,917,95.732,492,0,0,NA,906
"6067","BRARA.I03608-MONOMER","BraA09g044140.3C","BRARA.I03608-MONOMER",98.113,848,0,0,NA,1704,98.113,848,0,0,NA,1704
"6068","BRARA.I03613-MONOMER","BraA09g044190.3C","BRARA.I03613-MONOMER",96.679,813,0,0,NA,1595,96.679,813,0,0,NA,1595
"6069","BRARA.I03617-MONOMER","BraA09g044270.3C","BRARA.I03617-MONOMER",99.862,724,0,0,NA,1499,99.862,724,0,0,NA,1499
"6070","BRARA.I03628-MONOMER","BraA09g044330.3C","BRARA.I03628-MONOMER",95.437,767,0,4.09e-142,-Inf,1522,95.437,767,0,4.89e-142,-Inf,1522
"6071","BRARA.I03635-MONOMER","BraA09g044410.3C","BRARA.I03635-MONOMER",100,217,1.15e-161,2.53e-153,-8.34242268082221,445,100,217,2.84e-162,4.74e-155,-7.22246000162704,445
"6072","BRARA.I03647-MONOMER","BraA09g044590.3C","BRARA.I03647-MONOMER",98.082,365,0,0,NA,739,98.082,365,0,0,NA,739
"6073","BRARA.I03650-MONOMER","BraA09g044620.3C","BRARA.I03650-MONOMER",99.083,218,3.97e-162,2.18e-160,-1.73966598684149,446,99.083,218,9.79e-163,6.15e-159,-3.79809242397229,446
"6074","BRARA.I03669-MONOMER","BraA09g044840.3C","BRARA.I03669-MONOMER",93.671,316,0,0,NA,600,93.671,316,0,0,NA,600
"6075","BRARA.I03671-MONOMER","BraA09g044860.3C","BRARA.I03671-MONOMER",98.976,293,0,6e-161,-Inf,584,98.976,293,0,1.12e-17,-Inf,584
"6076","BRARA.I03677-MONOMER","BraA09g044960.3C","BRARA.I03677-MONOMER",99.036,415,0,0,NA,848,99.036,415,0,1.13e-126,-Inf,848
"6077","BRARA.I03682-MONOMER","BraA09g045080.3C","BRARA.I03682-MONOMER",98.276,464,0,2.86e-104,-Inf,956,98.276,464,0,1.52e-110,-Inf,956
"6078","BRARA.I03689-MONOMER","BraA09g045150.3C","BRARA.I03689-MONOMER",100,311,0,0,NA,646,100,311,0,0,NA,646
"6079","BRARA.I03696-MONOMER","BraA09g045230.3C","BRARA.I03696-MONOMER",99.762,420,0,0,NA,868,99.762,420,0,0,NA,868
"6080","BRARA.I03697-MONOMER","BraA09g045240.3C","BRARA.I03697-MONOMER",98.99,396,0,0,NA,808,98.99,396,0,0,NA,808
"6081","BRARA.I03704-MONOMER","BraA09g045320.3C","BRARA.I03704-MONOMER",98.78,410,0,0,NA,834,98.78,410,0,0,NA,834
"6082","BRARA.I03715-MONOMER","BraA09g045410.3C","BRARA.I03715-MONOMER",91.139,395,0,0,NA,728,91.139,395,0,0,NA,728
"6083","BRARA.I03716-MONOMER","BraA09g045420.3C","BRARA.I03716-MONOMER",99.861,719,0,0,NA,1465,99.861,719,0,0,NA,1465
"6084","BRARA.I03721-MONOMER","BraA09g045470.3C","BRARA.I03721-MONOMER",99.679,312,0,7.6e-144,-Inf,619,99.679,312,0,4.93e-145,-Inf,619
"6085","BRARA.I03723-MONOMER","BraA09g045490.3C","BRARA.I03723-MONOMER",99.113,564,0,0,NA,1145,99.113,564,0,0,NA,1145
"6086","BRARA.I03734-MONOMER","BraA09g045600.3C","BRARA.I03734-MONOMER",100,703,0,0,NA,1442,100,703,0,0,NA,1442
"6087","BRARA.I03743-MONOMER","BraA09g045680.3C","BRARA.I03743-MONOMER",99.685,635,0,0,NA,1290,99.685,635,0,0,NA,1290
"6088","BRARA.I03748-MONOMER","BraA09g045730.3C","BRARA.I03748-MONOMER",92.614,176,8.97e-112,3.71e-100,-11.616581466571,315,92.045,176,8.46e-113,1.58e-97,-15.2712867239154,316
"6089","BRARA.I03757-MONOMER","BraA09g045790.3C","BRARA.I03757-MONOMER",99.381,485,0,0,NA,977,99.381,485,0,0,NA,977
"6090","BRARA.I03760-MONOMER","BraA09g045820.3C","BRARA.I03760-MONOMER",98.996,498,0,0,NA,1014,98.996,498,0,0,NA,1014
"6091","BRARA.I03762-MONOMER","BraA09g045840.3C","BRARA.I03762-MONOMER",99.432,352,0,0.026,-Inf,713,99.432,352,0,0.009,-Inf,713
"6092","BRARA.I03766-MONOMER","BraA09g045900.3C","BRARA.I03766-MONOMER",98.972,389,0,0,NA,771,98.972,389,0,0,NA,771
"6093","BRARA.I03769-MONOMER","BraA09g045930.3C","BRARA.I03769-MONOMER",98.322,298,0,7.22e-93,-Inf,595,98.322,298,0,8.16e-98,-Inf,595
"6094","BRARA.I03774-MONOMER","BraA09g046040.3C","BRARA.I03774-MONOMER",97.884,709,0,0,NA,1409,97.884,709,0,0,NA,1409
"6095","BRARA.I03775-MONOMER","BraA09g046060.3C","BRARA.I03775-MONOMER",98.814,253,1.18e-179,5.24e-163,-16.6474492796776,493,98.814,253,2.91e-180,2.48e-164,-15.9305586918403,493
"6096","BRARA.I03778-MONOMER","BraA09g046110.3C","BRARA.I03778-MONOMER",99.672,305,0,1.66e-179,-Inf,632,99.672,305,0,5.37e-180,-Inf,632
"6097","BRARA.I03782-MONOMER","BraA09g046130.3C","BRARA.I03782-MONOMER",98.587,283,0,4.01e-168,-Inf,574,98.587,283,0,1.98e-165,-Inf,574
"6098","BRARA.I03785-MONOMER","BraA09g046170.3C","BRARA.I03785-MONOMER",100,311,0,6.61e-115,-Inf,643,100,311,0,3.12e-16,-Inf,643
"6099","BRARA.I03788-MONOMER","BraA09g046200.3C","BRARA.I03788-MONOMER",100,168,4.68e-126,2.59e-108,-17.7430539110071,351,100,168,1.15e-126,6.37e-109,-17.7434415919817,351
"6100","BRARA.I03792-MONOMER","BraA09g046240.3C","BRARA.I03792-MONOMER",99.559,454,0,0,NA,925,99.559,454,0,0,NA,925
"6101","BRARA.I03793-MONOMER","BraA09g046250.3C","BRARA.I03793-MONOMER",99.335,451,0,0,NA,919,99.335,451,0,0,NA,919
"6102","BRARA.I03806-MONOMER","BraA09g046360.3C","BRARA.I03806-MONOMER",93.907,279,1.19e-169,1.28e-17,-152.031663008255,470,93.548,279,5.12e-170,1.63e-18,-151.502917643428,469
"6103","BRARA.I03811-MONOMER","BraA09g046430.3C","BRARA.I03811-MONOMER",99.863,728,0,0,NA,1481,99.863,728,0,0,NA,1481
"6104","BRARA.I03819-MONOMER","BraA09g046480.3C","BRARA.I03819-MONOMER",99.13,460,0,0,NA,945,99.13,460,0,0,NA,945
"6105","BRARA.I03826-MONOMER","BraA09g046540.3C","BRARA.I03826-MONOMER",98.942,378,0,1.67e-128,-Inf,759,98.942,378,0,2.95e-118,-Inf,759
"6106","BRARA.I03828-MONOMER","BraA09g046560.3C","BRARA.I03828-MONOMER",99.492,394,0,0,NA,805,99.492,394,0,0,NA,805
"6107","BRARA.I03830-MONOMER","BraA09g046580.3C","BRARA.I03830-MONOMER",99.102,334,0,1.87e-26,-Inf,684,99.102,334,0,1.83e-26,-Inf,684
"6108","BRARA.I03836-MONOMER","BraA09g046670.3C","BRARA.I03836-MONOMER",100,583,0,0,NA,1213,100,583,0,0,NA,1213
"6109","BRARA.I03839-MONOMER","BraA09g046710.3C","BRARA.I03839-MONOMER",100,273,0,9.47e-77,-Inf,561,100,273,0,5.18e-76,-Inf,561
"6110","BRARA.I03840-MONOMER","BraA09g046720.3C","BRARA.I03840-MONOMER",94.55,367,0,0,NA,712,94.55,367,0,0,NA,712
"6111","BRARA.I03846-MONOMER","BraA09g046780.3C","BRARA.I03846-MONOMER",97.374,876,0,2.17e-06,-Inf,1755,97.374,876,0,0,NA,1755
"6112","BRARA.I03848-MONOMER","BraA09g046800.3C","BRARA.I03848-MONOMER",100,577,0,0,NA,1188,100,577,0,0,NA,1188
"6113","BRARA.I03850-MONOMER","BraA09g046810.3C","BRARA.I03850-MONOMER",98.599,571,0,0,NA,1152,98.599,571,0,0,NA,1152
"6114","BRARA.I03852-MONOMER","BraA09g046830.3C","BRARA.I03852-MONOMER",99.608,255,0,1.11e-162,-Inf,516,99.608,255,0,2.07e-159,-Inf,516
"6115","BRARA.I03855-MONOMER","BraA09g046860.3C","BRARA.I03855-MONOMER",95.205,292,0,4.84e-28,-Inf,554,95.205,292,0,1.44e-32,-Inf,554
"6116","BRARA.I03872-MONOMER","BraA09g047020.3C","BRARA.I03872-MONOMER",99.767,430,0,4e-180,-Inf,889,99.767,430,0,0,NA,889
"6117","BRARA.I03876-MONOMER","BraA09g047060.3C","BRARA.I03876-MONOMER",99.174,242,0,1.38e-115,-Inf,497,99.174,242,0,4.76e-115,-Inf,497
"6118","BRARA.I03881-MONOMER","BraA09g047140.3C","BRARA.I03881-MONOMER",100,150,2.29e-110,4.08e-85,-25.25082468075,310,100,150,5.64e-111,1.52e-85,-25.4305644839614,310
"6119","BRARA.I03888-MONOMER","BraA09g047210.3C","BRARA.I03888-MONOMER",96.713,578,0,8.47e-149,-Inf,1157,96.713,578,0,1.43e-146,-Inf,1157
"6120","BRARA.I03890-MONOMER","BraA09g047230.3C","BRARA.I03890-MONOMER",97.134,314,0,6.12e-125,-Inf,633,97.134,314,0,2.79e-124,-Inf,633
"6121","BRARA.I03893-MONOMER","BraA09g047250.3C","BRARA.I03893-MONOMER",100,530,0,0,NA,1104,100,530,0,0,NA,1104
"6122","BRARA.I03896-MONOMER","BraA09g047290.3C","BRARA.I03896-MONOMER",100,494,0,0,NA,1020,100,494,0,0,NA,1020
"6123","BRARA.I03899-MONOMER","BraA09g047320.3C","BRARA.I03899-MONOMER",91.809,586,0,0,NA,1091,91.809,586,0,0,NA,1091
"6124","BRARA.I03909-MONOMER","BraA09g047400.3C","BRARA.I03909-MONOMER",99.095,221,7.75e-163,0.068,-160.9432072102,448,99.095,221,1.91e-163,0.6,-162.497117883136,448
"6125","BRARA.I03920-MONOMER","BraA09g047550.3C","BRARA.I03920-MONOMER",99.756,410,0,0,NA,847,99.756,410,0,0,NA,847
"6126","BRARA.I03922-MONOMER","BraA09g047580.3C","BRARA.I03922-MONOMER",95.137,473,0,0,NA,907,95.137,473,0,0,NA,907
"6127","BRARA.I03924-MONOMER","BraA09g047600.3C","BRARA.I03924-MONOMER",99.105,782,0,0,NA,1611,99.105,782,0,0,NA,1611
"6128","BRARA.I03932-MONOMER","BraA09g047700.3C","BRARA.I03932-MONOMER",98.329,359,0,3.93e-125,-Inf,716,98.329,359,0,3.95e-113,-Inf,716
"6129","BRARA.I03939-MONOMER","BraA09g047770.3C","BRARA.I03939-MONOMER",100,247,0,1.23e-10,-Inf,506,100,247,0,0,NA,506
"6130","BRARA.I03945-MONOMER","BraA09g047840.3C","BRARA.I03945-MONOMER",96.52,661,0,4.74e-154,-Inf,1285,96.52,661,0,1.6e-149,-Inf,1285
"6131","BRARA.I03948-MONOMER","BraA09g047870.3C","BRARA.I03948-MONOMER",99.291,423,0,0,NA,851,99.291,423,0,0,NA,851
"6132","BRARA.I03949-MONOMER","BraA09g047880.3C","BRARA.I03949-MONOMER",99.681,313,0,0,NA,649,99.681,313,0,0,NA,649
"6133","BRARA.I03951-MONOMER","BraA09g047910.3C","BRARA.I03951-MONOMER",100,330,0,0,NA,676,100,330,0,0,NA,676
"6134","BRARA.I03962-MONOMER","BraA09g048030.3C","BRARA.I03962-MONOMER",97.377,877,0,0,NA,1769,97.377,877,0,0,NA,1769
"6135","BRARA.I03970-MONOMER","BraA09g048090.3C","BRARA.I03970-MONOMER",95.402,435,0,0,NA,811,95.402,435,0,0,NA,833
"6136","BRARA.I03971-MONOMER","BraA09g048100.3C","BRARA.I03971-MONOMER",99.608,766,0,0,NA,1586,99.608,766,0,0,NA,1586
"6137","BRARA.I03974-MONOMER","BraA09g048130.3C","BRARA.I03974-MONOMER",97.187,391,0,0,NA,769,97.187,391,0,0,NA,769
"6138","BRARA.I03975-MONOMER","BraA09g048140.3C","BRARA.I03975-MONOMER",98.547,344,0,0,NA,680,98.547,344,0,0,NA,680
"6139","BRARA.I03980-MONOMER","BraA09g048200.3C","BRARA.I03980-MONOMER",98.982,491,0,0,NA,991,98.982,491,0,0,NA,991
"6140","BRARA.I03982-MONOMER","BraA09g048210.3C","BRARA.I03982-MONOMER",99.744,391,0,0,NA,800,99.744,391,0,0,NA,800
"6141","BRARA.I03999-MONOMER","BraA09g048460.3C","BRARA.I03999-MONOMER",100,161,1.7e-120,6.64e-119,-1.59171915798974,336,100,161,4.19e-121,1.64e-119,-1.5926298250814,336
"6142","BRARA.I04008-MONOMER","BraA09g048600.3C","BRARA.I04008-MONOMER",98.178,439,0,0,NA,884,98.178,439,0,0,NA,884
"6143","BRARA.I04009-MONOMER","BraA09g048610.3C","BRARA.I04009-MONOMER",97.749,311,0,0,NA,643,97.749,311,0,0,NA,643
"6144","BRARA.I04012-MONOMER","BraA09g048640.3C","BRARA.I04012-MONOMER",98.75,80,3.27e-53,2.19e-25,-27.8258963621798,160,98.75,80,8.06e-54,2.52e-25,-28.4950654989765,160
"6145","BRARA.I04014-MONOMER","BraA09g048660.3C","BRARA.I04014-MONOMER",90.09,222,1.46e-146,2.21e-142,-4.18003941790067,409,90.09,222,3.37e-147,4.93e-122,-25.1652170184059,409
"6146","BRARA.I04017-MONOMER","BraA09g048700.3C","BRARA.I04017-MONOMER",97.778,270,0,0,NA,528,97.778,270,0,1.67e-20,-Inf,528
"6147","BRARA.I04042-MONOMER","BraA09g048900.3C","BRARA.I04042-MONOMER",100,243,0,7.68e-174,-Inf,506,100,243,0,0,NA,506
"6148","BRARA.I04047-MONOMER","BraA09g048950.3C","BRARA.I04047-MONOMER",86.667,300,0,1.98e-125,-Inf,516,86.667,300,0,2.88e-124,-Inf,516
"6149","BRARA.I04048-MONOMER","BraA09g048960.3C","BRARA.I04048-MONOMER",100,262,0,0,NA,526,100,262,0,0,NA,526
"6150","BRARA.I04049-MONOMER","BraA09g048970.3C","BRARA.I04049-MONOMER",88.33,497,0,0,NA,884,88.33,497,0,0,NA,884
"6151","BRARA.I04050-MONOMER","BraA09g048990.3C","BRARA.I04050-MONOMER",99.016,508,0,0,NA,1034,99.016,508,0,0,NA,1034
"6152","BRARA.I04054-MONOMER","BraA09g049020.3C","BRARA.I04054-MONOMER",99.812,533,0,0,NA,1102,99.812,533,0,0,NA,1102
"6153","BRARA.I04058-MONOMER","BraA09g049070.3C","BRARA.I04058-MONOMER",100,430,0,0,NA,882,100,430,0,0,NA,882
"6154","BRARA.I04059-MONOMER","BraA09g049100.3C","BRARA.I04059-MONOMER",100,522,0,0,NA,1066,100,522,0,0,NA,1066
"6155","BRARA.I04064-MONOMER","BraA09g049160.3C","BRARA.I04064-MONOMER",98.487,1454,0,0,NA,2928,98.487,1454,0,0,NA,2928
"6156","BRARA.I04088-MONOMER","BraA09g049420.3C","BRARA.I04088-MONOMER",97.585,414,0,0,NA,835,97.585,414,0,0,NA,835
"6157","BRARA.I04093-MONOMER","BraA09g049460.3C","BRARA.I04093-MONOMER",98.788,330,0,0,NA,674,98.788,330,0,0,NA,674
"6158","BRARA.I04097-MONOMER","BraA09g049500.3C","BRARA.I04097-MONOMER",97.967,492,0,2.14e-23,-Inf,997,97.967,492,0,2.68e-25,-Inf,997
