name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_padjust,Term,Definition,tissue.modules,tissue_LorD_set,-log10 FDR q-val
root.voom5.module.signedhybrid_grey60,NA,GO:0006995,4.4089166424986365e-5,0.9999974398836279,5,61,cellular response to nitrogen starvation,BP,0.03341077031685467,cellular response to nitrogen starvation,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of nitrogen.",root.grey60,root_Dead,0
root.voom5.module.signedhybrid_ivory,NA,GO:0000103,3.43811943812247e-11,1,6,24,sulfate assimilation,BP,1.3027034551046038e-7,sulfate assimilation,The pathways by which inorganic sulfate is processed and incorporated into sulfated compounds.,root.ivory,leaf_Live,0
root.voom5.module.signedhybrid_ivory,NA,GO:0000103,3.43811943812247e-11,1,6,24,sulfate assimilation,BP,1.3027034551046038e-7,sulfate assimilation,The pathways by which inorganic sulfate is processed and incorporated into sulfated compounds.,root.ivory,leaf_Dead,0.5690084408977817
root.voom5.module.signedhybrid_ivory,NA,GO:0000103,3.43811943812247e-11,1,6,24,sulfate assimilation,BP,1.3027034551046038e-7,sulfate assimilation,The pathways by which inorganic sulfate is processed and incorporated into sulfated compounds.,root.ivory,root_Live,0
root.voom5.module.signedhybrid_ivory,NA,GO:0000103,3.43811943812247e-11,1,6,24,sulfate assimilation,BP,1.3027034551046038e-7,sulfate assimilation,The pathways by which inorganic sulfate is processed and incorporated into sulfated compounds.,root.ivory,root_Dead,0.632389746361964
root.voom5.module.signedhybrid_ivory,NA,GO:0055114,2.366656637753013e-10,0.9999999999659431,24,1923,oxidation-reduction process,BP,4.483631000223083e-7,oxidation-reduction process,"A metabolic process that results in the removal or addition of one or more electrons to or from a substance, with or without the concomitant removal or addition of a proton or protons.",root.ivory,leaf_Live,0
root.voom5.module.signedhybrid_ivory,NA,GO:0055114,2.366656637753013e-10,0.9999999999659431,24,1923,oxidation-reduction process,BP,4.483631000223083e-7,oxidation-reduction process,"A metabolic process that results in the removal or addition of one or more electrons to or from a substance, with or without the concomitant removal or addition of a proton or protons.",root.ivory,leaf_Dead,0.5690084408977817
root.voom5.module.signedhybrid_ivory,NA,GO:0055114,2.366656637753013e-10,0.9999999999659431,24,1923,oxidation-reduction process,BP,4.483631000223083e-7,oxidation-reduction process,"A metabolic process that results in the removal or addition of one or more electrons to or from a substance, with or without the concomitant removal or addition of a proton or protons.",root.ivory,root_Live,0
root.voom5.module.signedhybrid_ivory,NA,GO:0055114,2.366656637753013e-10,0.9999999999659431,24,1923,oxidation-reduction process,BP,4.483631000223083e-7,oxidation-reduction process,"A metabolic process that results in the removal or addition of one or more electrons to or from a substance, with or without the concomitant removal or addition of a proton or protons.",root.ivory,root_Dead,0.632389746361964
root.voom5.module.signedhybrid_ivory,NA,GO:0019419,3.974753158794438e-9,0.999999999991531,4,8,sulfate reduction,BP,3.835000113024462e-6,sulfate reduction,"The chemical reactions and pathways resulting in the reduction of sulfate to another sulfur-containing ion or compound such as hydrogen sulfide, adenosine-phosphosulfate (APS) or thiosulfate.",root.ivory,leaf_Live,0
root.voom5.module.signedhybrid_ivory,NA,GO:0019419,3.974753158794438e-9,0.999999999991531,4,8,sulfate reduction,BP,3.835000113024462e-6,sulfate reduction,"The chemical reactions and pathways resulting in the reduction of sulfate to another sulfur-containing ion or compound such as hydrogen sulfide, adenosine-phosphosulfate (APS) or thiosulfate.",root.ivory,leaf_Dead,0.5690084408977817
root.voom5.module.signedhybrid_ivory,NA,GO:0019419,3.974753158794438e-9,0.999999999991531,4,8,sulfate reduction,BP,3.835000113024462e-6,sulfate reduction,"The chemical reactions and pathways resulting in the reduction of sulfate to another sulfur-containing ion or compound such as hydrogen sulfide, adenosine-phosphosulfate (APS) or thiosulfate.",root.ivory,root_Live,0
root.voom5.module.signedhybrid_ivory,NA,GO:0019419,3.974753158794438e-9,0.999999999991531,4,8,sulfate reduction,BP,3.835000113024462e-6,sulfate reduction,"The chemical reactions and pathways resulting in the reduction of sulfate to another sulfur-containing ion or compound such as hydrogen sulfide, adenosine-phosphosulfate (APS) or thiosulfate.",root.ivory,root_Dead,0.632389746361964
root.voom5.module.signedhybrid_ivory,NA,GO:0009051,4.048561745077289e-9,0.9999999999697186,5,22,"pentose-phosphate shunt, oxidative branch",BP,3.835000113024462e-6,"pentose-phosphate shunt, oxidative branch","The branch of the pentose-phosphate shunt which involves the oxidation of glucose 6-P and produces ribulose 5-P, reduced NADP+ and carbon dioxide (CO2).",root.ivory,leaf_Live,0
root.voom5.module.signedhybrid_ivory,NA,GO:0009051,4.048561745077289e-9,0.9999999999697186,5,22,"pentose-phosphate shunt, oxidative branch",BP,3.835000113024462e-6,"pentose-phosphate shunt, oxidative branch","The branch of the pentose-phosphate shunt which involves the oxidation of glucose 6-P and produces ribulose 5-P, reduced NADP+ and carbon dioxide (CO2).",root.ivory,leaf_Dead,0.5690084408977817
root.voom5.module.signedhybrid_ivory,NA,GO:0009051,4.048561745077289e-9,0.9999999999697186,5,22,"pentose-phosphate shunt, oxidative branch",BP,3.835000113024462e-6,"pentose-phosphate shunt, oxidative branch","The branch of the pentose-phosphate shunt which involves the oxidation of glucose 6-P and produces ribulose 5-P, reduced NADP+ and carbon dioxide (CO2).",root.ivory,root_Live,0
root.voom5.module.signedhybrid_ivory,NA,GO:0009051,4.048561745077289e-9,0.9999999999697186,5,22,"pentose-phosphate shunt, oxidative branch",BP,3.835000113024462e-6,"pentose-phosphate shunt, oxidative branch","The branch of the pentose-phosphate shunt which involves the oxidation of glucose 6-P and produces ribulose 5-P, reduced NADP+ and carbon dioxide (CO2).",root.ivory,root_Dead,0.632389746361964
root.voom5.module.signedhybrid_ivory,NA,GO:0006873,4.9985773075936536e-8,0.9999999997443763,4,13,cellular ion homeostasis,BP,3.787921883694471e-5,cellular ion homeostasis,Any process involved in the maintenance of an internal steady state of ions at the level of a cell.,root.ivory,leaf_Live,0
root.voom5.module.signedhybrid_ivory,NA,GO:0006873,4.9985773075936536e-8,0.9999999997443763,4,13,cellular ion homeostasis,BP,3.787921883694471e-5,cellular ion homeostasis,Any process involved in the maintenance of an internal steady state of ions at the level of a cell.,root.ivory,leaf_Dead,0.5690084408977817
root.voom5.module.signedhybrid_ivory,NA,GO:0006873,4.9985773075936536e-8,0.9999999997443763,4,13,cellular ion homeostasis,BP,3.787921883694471e-5,cellular ion homeostasis,Any process involved in the maintenance of an internal steady state of ions at the level of a cell.,root.ivory,root_Live,0
root.voom5.module.signedhybrid_ivory,NA,GO:0006873,4.9985773075936536e-8,0.9999999997443763,4,13,cellular ion homeostasis,BP,3.787921883694471e-5,cellular ion homeostasis,Any process involved in the maintenance of an internal steady state of ions at the level of a cell.,root.ivory,root_Dead,0.632389746361964
root.voom5.module.signedhybrid_ivory,NA,GO:0019344,8.982434314477744e-8,0.9999999986134122,5,41,cysteine biosynthetic process,BP,5.672407269592695e-5,cysteine biosynthetic process,"The chemical reactions and pathways resulting in the formation of cysteine, 2-amino-3-mercaptopropanoic acid.",root.ivory,leaf_Live,0
root.voom5.module.signedhybrid_ivory,NA,GO:0019344,8.982434314477744e-8,0.9999999986134122,5,41,cysteine biosynthetic process,BP,5.672407269592695e-5,cysteine biosynthetic process,"The chemical reactions and pathways resulting in the formation of cysteine, 2-amino-3-mercaptopropanoic acid.",root.ivory,leaf_Dead,0.5690084408977817
root.voom5.module.signedhybrid_ivory,NA,GO:0019344,8.982434314477744e-8,0.9999999986134122,5,41,cysteine biosynthetic process,BP,5.672407269592695e-5,cysteine biosynthetic process,"The chemical reactions and pathways resulting in the formation of cysteine, 2-amino-3-mercaptopropanoic acid.",root.ivory,root_Live,0
root.voom5.module.signedhybrid_ivory,NA,GO:0019344,8.982434314477744e-8,0.9999999986134122,5,41,cysteine biosynthetic process,BP,5.672407269592695e-5,cysteine biosynthetic process,"The chemical reactions and pathways resulting in the formation of cysteine, 2-amino-3-mercaptopropanoic acid.",root.ivory,root_Dead,0.632389746361964
root.voom5.module.signedhybrid_ivory,NA,GO:0042128,1.2696172612561581e-7,0.9999999963486914,6,81,nitrate assimilation,BP,6.872256861285119e-5,nitrate assimilation,"The nitrogen metabolic process that encompasses the uptake of nitrate from the environment and reduction to ammonia, and results in the incorporation of nitrogen derived from nitrate into cellular substances.",root.ivory,leaf_Live,0
root.voom5.module.signedhybrid_ivory,NA,GO:0042128,1.2696172612561581e-7,0.9999999963486914,6,81,nitrate assimilation,BP,6.872256861285119e-5,nitrate assimilation,"The nitrogen metabolic process that encompasses the uptake of nitrate from the environment and reduction to ammonia, and results in the incorporation of nitrogen derived from nitrate into cellular substances.",root.ivory,leaf_Dead,0.5690084408977817
root.voom5.module.signedhybrid_ivory,NA,GO:0042128,1.2696172612561581e-7,0.9999999963486914,6,81,nitrate assimilation,BP,6.872256861285119e-5,nitrate assimilation,"The nitrogen metabolic process that encompasses the uptake of nitrate from the environment and reduction to ammonia, and results in the incorporation of nitrogen derived from nitrate into cellular substances.",root.ivory,root_Live,0
root.voom5.module.signedhybrid_ivory,NA,GO:0042128,1.2696172612561581e-7,0.9999999963486914,6,81,nitrate assimilation,BP,6.872256861285119e-5,nitrate assimilation,"The nitrogen metabolic process that encompasses the uptake of nitrate from the environment and reduction to ammonia, and results in the incorporation of nitrogen derived from nitrate into cellular substances.",root.ivory,root_Dead,0.632389746361964
root.voom5.module.signedhybrid_ivory,NA,GO:0010167,2.1887993113695167e-7,0.999999995877739,5,53,response to nitrate,BP,9.22873744510052e-5,response to nitrate,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrate stimulus.",root.ivory,leaf_Live,0
root.voom5.module.signedhybrid_ivory,NA,GO:0010167,2.1887993113695167e-7,0.999999995877739,5,53,response to nitrate,BP,9.22873744510052e-5,response to nitrate,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrate stimulus.",root.ivory,leaf_Dead,0.5690084408977817
