name,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_padjust,Definition,value
root.steelblue,GO:0006559,4.052669306003384e-9,0.9999999999412968,6,27,L-phenylalanine catabolic process,BP,7.67778200022341e-6,"The chemical reactions and pathways resulting in the breakdown of phenylalanine, 2-amino-3-phenylpropanoic acid.",NA
root.steelblue,GO:0009699,2.5785483257893482e-8,0.9999999994638927,6,34,phenylpropanoid biosynthetic process,BP,3.256706535471947e-5,The chemical reactions and pathways resulting in the formation of aromatic derivatives of trans-cinnamic acid.,NA
root.steelblue,GO:0006979,1.693356312775618e-6,0.9999997479174468,12,502,response to oxidative stress,BP,0.001604031767276704,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals.",NA
root.steelblue,GO:0009611,3.118522643045309e-5,0.999994875057355,10,419,response to wounding,BP,0.023632164588997348,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to the organism.",NA
root.tan,GO:0015986,1.6456497367382937e-8,0.9999999992991542,8,65,ATP synthesis coupled proton transport,BP,6.235366852501394e-5,The transport of protons across a membrane to generate an electrochemical gradient (proton-motive force) that powers ATP synthesis.,NA
root.tan,GO:0080119,1.4425878602253512e-5,0.9999996623544023,4,17,ER body organization,BP,0.027329827011969277,A process that is carried out at the cellular level which results in the formation of ER (endoplasmic reticulum) body. ER body is a compartment found in plant cells that is derived from the ER. The structures have a characteristic shape and size (10 mm long and 0.5 mm wide) and are surrounded with ribosomes. They have been found in Arabidopsis thaliana and related Brassicaceae species.,NA
root.tan,GO:0015991,2.777377212446107e-5,0.9999978954040266,6,81,ATP hydrolysis coupled proton transport,BP,0.035078274193194335,"The transport of protons against an electrochemical gradient, using energy from ATP hydrolysis.",NA
root.turquoise,GO:0008150,2.993648054090515e-13,1,804,6445,biological_process,BP,1.1342932476948962e-9,"A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence.",NA
root.turquoise,GO:0006886,8.592402392609337e-12,1,103,428,intracellular protein transport,BP,1.6278306332798388e-8,"The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell.",NA
root.turquoise,GO:0016192,3.0857407335177646e-10,1,70,244,vesicle-mediated transport,BP,3.8972905464329367e-7,"A cellular transport process in which transported substances are moved in membrane-bounded vesicles; transported substances are enclosed in the vesicle lumen or located in the vesicle membrane. The process begins with a step that directs a substance to the forming vesicle, and includes vesicle budding and coating. Vesicles are then targeted to, and fuse with, an acceptor membrane.",NA
root.turquoise,GO:0006511,3.960079008754226e-9,1,123,586,ubiquitin-dependent protein catabolic process,BP,3.7511848410424407e-6,"The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of a ubiquitin group, or multiple ubiquitin groups, to the protein.",NA
root.turquoise,GO:0051301,2.831860575926041e-8,1,104,419,cell division,BP,2.1459839444367536e-05,"The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells.",NA
root.turquoise,GO:0006888,1.7828859551639078e-7,0.999999933506416,49,166,ER to Golgi vesicle-mediated transport,BP,1.0891994292998034e-4,"The directed movement of substances from the endoplasmic reticulum (ER) to the Golgi, mediated by COP II vesicles. Small COP II coated vesicles form from the ER and then fuse directly with the cis-Golgi. Larger structures are transported along microtubules to the cis-Golgi.",NA
root.turquoise,GO:0006397,2.012244920849465e-7,1,77,294,mRNA processing,BP,1.0891994292998034e-4,Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide.,NA
root.turquoise,GO:0006325,2.538232935399666e-7,0.9999999163001047,40,120,chromatin organization,BP,1.2021705740286667e-4,"Any process that results in the specification, formation or maintenance of the physical structure of eukaryotic chromatin.",NA
root.turquoise,GO:0006833,5.563264234982454e-6,0.9999991108947565,14,34,water transport,BP,0.0023421342429276134,"The directed movement of water (H2O) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",NA
root.turquoise,GO:0000278,6.807930358297367e-6,0.9999972942485694,40,159,mitotic cell cycle,BP,0.002579524812758872,"Progression through the phases of the mitotic cell cycle, the most common eukaryotic cell cycle, which canonically comprises four successive phases called G1, S, G2, and M and includes replication of the genome and the subsequent segregation of chromosomes into daughter cells. In some variant cell cycles nuclear replication or nuclear division may not be followed by cell division, or G1 and G2 phases may be absent.",NA
root.turquoise,GO:0010499,8.417294268876028e-6,0.9999983718301131,15,49,proteasomal ubiquitin-independent protein catabolic process,BP,0.0028993752713428428,The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome but do not involve ubiquitin.,NA
root.turquoise,GO:0042147,1.0491665489952914e-5,0.9999977898507466,17,45,"retrograde transport, endosome to Golgi",BP,0.0033127433784526325,The directed movement of membrane-bounded vesicles from endosomes back to the trans-Golgi network where they are recycled for further rounds of transport.,NA
root.turquoise,GO:0051211,1.7646597629051366e-5,1,7,7,anisotropic cell growth,BP,0.005143304493575048,"The process in which a cell irreversibly increases in size in one or more axes, where the growth rate varies according to the direction of growth. Growth may be limited to a particular axis, axes, or to particular locations on the surface of the cell.",NA
root.turquoise,GO:0051726,1.9261260341743552e-5,0.9999922440153883,37,151,regulation of cell cycle,BP,0.00521292253106188,Any process that modulates the rate or extent of progression through the cell cycle.,NA
root.turquoise,GO:0015031,2.9670828832504188e-5,0.9999832752357337,82,423,protein transport,BP,0.007176730609561619,"The directed movement of proteins into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",NA
root.turquoise,GO:0010498,3.0305539655050385e-5,0.9999936792910022,14,52,proteasomal protein catabolic process,BP,0.007176730609561619,The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome.,NA
root.turquoise,GO:0007032,3.641527256456899e-5,0.9999987892713592,9,10,endosome organization,BP,0.008116321632185406,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of endosomes.",NA
root.turquoise,GO:0019722,3.908043802914714e-5,0.9999904333459636,16,67,calcium-mediated signaling,BP,0.008226432205135473,Any intracellular signal transduction in which the signal is passed on within the cell via calcium ions.,NA
root.turquoise,GO:0007034,5.7592800303111853e-5,0.9999869758141637,15,45,vacuolar transport,BP,0.011485216860446885,"The directed movement of substances into, out of or within a vacuole.",NA
root.turquoise,GO:0048364,6.54522847764287e-5,0.9999629841340563,78,326,root development,BP,0.012399935350894417,"The process whose specific outcome is the progression of the root over time, from its formation to the mature structure. The root is the water- and mineral-absorbing part of a plant which is usually underground, does not bear leaves, tends to grow downwards and is typically derived from the radicle of the embryo.",NA
root.turquoise,GO:0016485,7.668950975083128e-5,0.9999885110369949,12,21,protein processing,BP,0.013836978687899985,Any protein maturation process achieved by the cleavage of a peptide bond or bonds within a protein. Protein maturation is the process leading to the attainment of the full functional capacity of a protein.,NA
root.turquoise,GO:0016567,8.276803160468728e-5,0.9999427350027414,163,988,protein ubiquitination,BP,0.014254912352280005,The process in which one or more ubiquitin groups are added to a protein.,NA
root.turquoise,GO:0000723,1.0992739641030877e-4,0.9999737110639756,17,36,telomere maintenance,BP,0.01810934369559391,"Any process that contributes to the maintenance of proper telomeric length and structure by affecting and monitoring the activity of telomeric proteins, the length of telomeric DNA and the replication and repair of the DNA. These processes includes those that shorten, lengthen, replicate and repair the telomeric DNA sequences.",NA
root.turquoise,GO:0031204,1.3630541002065862e-4,0.9999864173687951,7,17,"posttranslational protein targeting to membrane, translocation",BP,0.02151921660701148,The process in which a protein translocates through the ER membrane posttranslationally.,NA
root.turquoise,GO:0080143,1.987417935076038e-4,0.9999877994040907,5,12,regulation of amino acid export,BP,0.030121306224012434,"Any process that modulates the frequency, rate or extent of amino acid export. Amino acid export is the directed movement of amino acids out of a cell or organelle.",NA
