name,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_padjust,Term,Definition
root.voom5.module.signedhybrid_ivory,GO:0046686,1.61E-04,0.999971392,9,753,response to cadmium ion,BP,0.030493806,response to cadmium ion,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cadmium (Cd) ion stimulus."
root.voom5.module.signedhybrid_ivory,GO:0030418,1.73E-04,0.999999145,2,8,nicotianamine biosynthetic process,BP,0.03126066,nicotianamine biosynthetic process,"The chemical reactions and pathways resulting in the formation of nicotianamine, 2(S),3'2(S),3''(S)-N-(N-(3-amino-3-carboxypropyl)-3-amino-3-carboxypropyl)-azetidine-2-carboxylic acid."
root.voom5.module.signedhybrid_ivory,GO:0090548,2.21E-04,0.999998679,2,11,response to nitrate starvation,BP,0.038091591,response to nitrate starvation,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a starvation stimulus, deprivation of nitrate."
root.voom5.module.signedhybrid_lightsteelblue1,GO:0006412,1.59E-24,1,29,715,translation,BP,6.04E-21,translation,"The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome."
root.voom5.module.signedhybrid_lightsteelblue1,GO:0042254,4.08E-08,0.999999997,9,236,ribosome biogenesis,BP,7.73E-05,ribosome biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of ribosome subunits; includes transport to the sites of protein synthesis."
root.voom5.module.signedhybrid_lightsteelblue1,GO:0009793,3.44E-05,0.999994323,10,767,embryo development ending in seed dormancy,BP,0.043460619,embryo development ending in seed dormancy,"The process whose specific outcome is the progression of the embryo over time, from zygote formation to the end of seed dormancy. An example of this process is found in Arabidopsis thaliana."
root.voom5.module.signedhybrid_magenta,GO:0008150,6.96E-12,1,94,6445,biological_process,BP,2.64E-08,biological_process,"A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence."
root.voom5.module.signedhybrid_magenta,GO:0006997,4.37E-08,0.999999999,6,16,nucleus organization,BP,8.28E-05,nucleus organization,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the nucleus."
root.voom5.module.signedhybrid_magenta,GO:0042306,5.35E-06,1,3,3,regulation of protein import into nucleus,BP,0.006755257,regulation of protein import into nucleus,"Any process that modulates the frequency, rate or extent of movement of proteins from the cytoplasm to the nucleus."
root.voom5.module.signedhybrid_magenta,GO:0046741,2.05E-05,0.999999843,3,6,"transport of virus in host, tissue to tissue",BP,0.019433144,"transport of virus in host, tissue to tissue",The transport of a virus between tissues in a multicellular organism.
root.voom5.module.signedhybrid_magenta,GO:2000779,5.28E-05,0.999999386,3,7,regulation of double-strand break repair,BP,0.040014286,regulation of double-strand break repair,"Any process that modulates the frequency, rate or extent of double-strand break repair."
root.voom5.module.signedhybrid_orange,GO:0009408,1.41E-55,1,48,305,response to heat,BP,5.34E-52,response to heat,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a heat stimulus, a temperature stimulus above the optimal temperature for that organism."
root.voom5.module.signedhybrid_orange,GO:0034605,2.23E-43,1,31,117,cellular response to heat,BP,4.22E-40,cellular response to heat,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a heat stimulus, a temperature stimulus above the optimal temperature for that organism."
root.voom5.module.signedhybrid_orange,GO:0006457,4.21E-40,1,42,423,protein folding,BP,5.31E-37,protein folding,The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure.
root.voom5.module.signedhybrid_orange,GO:0009644,7.28E-27,1,21,109,response to high light intensity,BP,6.90E-24,response to high light intensity,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a high light intensity stimulus."
root.voom5.module.signedhybrid_orange,GO:0034620,2.40E-24,1,15,38,cellular response to unfolded protein,BP,1.82E-21,cellular response to unfolded protein,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an unfolded protein stimulus."
root.voom5.module.signedhybrid_orange,GO:0006986,1.36E-23,1,14,31,response to unfolded protein,BP,8.57E-21,response to unfolded protein,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an unfolded protein stimulus."
root.voom5.module.signedhybrid_orange,GO:0051085,2.96E-22,1,17,82,chaperone cofactor-dependent protein refolding,BP,1.60E-19,chaperone cofactor-dependent protein refolding,"The process of assisting in the correct posttranslational noncovalent assembly of proteins, which is dependent on additional protein cofactors. This process occurs over one or several cycles of nucleotide hydrolysis-dependent binding and release."
root.voom5.module.signedhybrid_orange,GO:0042542,1.47E-20,1,18,130,response to hydrogen peroxide,BP,6.95E-18,response to hydrogen peroxide,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hydrogen peroxide (H2O2) stimulus."
root.voom5.module.signedhybrid_orange,GO:0042026,2.13E-19,1,16,97,protein refolding,BP,8.96E-17,protein refolding,"The process carried out by a cell that restores the biological activity of an unfolded or misfolded protein, using helper proteins such as chaperones."
root.voom5.module.signedhybrid_orange,GO:0061408,1.56E-15,1,11,47,positive regulation of transcription from RNA polymerase II promoter in response to heat stress,BP,5.89E-13,positive regulation of transcription from RNA polymerase II promoter in response to heat stress,"Any process that increases the frequency, rate or extent of transcription from an RNA polymerase II promoter as a result of a heat stimulus, a temperature stimulus above the optimal temperature for that organism."
root.voom5.module.signedhybrid_orange,GO:0051259,4.46E-14,1,8,22,protein complex oligomerization,BP,1.54E-11,protein complex oligomerization,"The process of creating protein oligomers, compounds composed of a small number, usually between three and ten, of component monomers; protein oligomers may be composed of different or identical monomers. Oligomers may be formed by the polymerization of a number of monomers or the depolymerization of a large protein polymer."
root.voom5.module.signedhybrid_orange,GO:0009615,1.04E-12,1,11,82,response to virus,BP,3.29E-10,response to virus,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a virus."
root.voom5.module.signedhybrid_orange,GO:0051131,1.14E-09,1,6,20,chaperone-mediated protein complex assembly,BP,3.33E-07,chaperone-mediated protein complex assembly,"The aggregation, arrangement and bonding together of a set of components to form a protein complex, mediated by chaperone molecules that do not form part of the finished complex."
root.voom5.module.signedhybrid_orange,GO:0032268,3.51E-09,1,4,5,regulation of cellular protein metabolic process,BP,9.49E-07,regulation of cellular protein metabolic process,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving a protein, occurring at the level of an individual cell."
root.voom5.module.signedhybrid_orange,GO:0050821,7.72E-09,1,6,28,protein stabilization,BP,1.95E-06,protein stabilization,Any process involved in maintaining the structure and integrity of a protein and preventing it from degradation or aggregation.
root.voom5.module.signedhybrid_orange,GO:0000302,3.78E-08,0.999999998,8,96,response to reactive oxygen species,BP,8.95E-06,response to reactive oxygen species,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a reactive oxygen species stimulus. Reactive oxygen species include singlet oxygen, superoxide, and oxygen free radicals."
root.voom5.module.signedhybrid_orange,GO:0071277,8.42E-07,0.999999991,4,13,cellular response to calcium ion,BP,1.83E-04,cellular response to calcium ion,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a calcium ion stimulus."
